罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,生田,京町,281107,兵庫県,神戸市中央区,三宮町１丁目,2020/11/15,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,生田,元町駅,281107,兵庫県,神戸市中央区,北長狭通３丁目,2020/2/3,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,生田,元町駅,281107,兵庫県,神戸市中央区,北長狭通３丁目,2020/9/11,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,生田,元町駅,281107,兵庫県,神戸市中央区,北長狭通３丁目,2020/9/24,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,生田,元町駅,281107,兵庫県,神戸市中央区,北長狭通３丁目,2020/11/10,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,生田,元町駅,281107,兵庫県,神戸市中央区,北長狭通３丁目,2020/11/12,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,生田,元町駅,281107,兵庫県,神戸市中央区,下山手通３丁目,2020/2/22,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,生田,元町駅,281107,兵庫県,神戸市中央区,下山手通４丁目,2020/6/10,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,生田,元町駅,281107,兵庫県,神戸市中央区,下山手通４丁目,2020/8/18,6,道路上,その他,施錠せず,あり
窃盗,車上ねらい,生田,元町駅,281107,兵庫県,神戸市中央区,元町通２丁目,2020/3/31,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,生田,元町通,281107,兵庫県,神戸市中央区,栄町通３丁目,2020/10/4,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,生田,元町通,281107,兵庫県,神戸市中央区,栄町通４丁目,2020/2/6,8,道路上,その他,施錠せず,なし
窃盗,車上ねらい,生田,元町通,281107,兵庫県,神戸市中央区,元町通３丁目,2020/4/30,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,生田,元町通,281107,兵庫県,神戸市中央区,元町通４丁目,2020/4/2,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,生田,下山手,281107,兵庫県,神戸市中央区,北長狭通６丁目,2020/5/28,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,生田,下山手,281107,兵庫県,神戸市中央区,下山手通６丁目,2020/10/28,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,生田,大倉山,281107,兵庫県,神戸市中央区,楠町４丁目,2020/6/10,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,生田,大倉山,281107,兵庫県,神戸市中央区,楠町７丁目,2020/9/21,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,生田,大倉山,281107,兵庫県,神戸市中央区,橘通４丁目,2020/10/20,4,道路上,その他,施錠せず,なし
窃盗,車上ねらい,生田,デュオこうべ,281107,兵庫県,神戸市中央区,古湊通１丁目,2020/10/5,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,生田,デュオこうべ,281107,兵庫県,神戸市中央区,中町通３丁目,2020/2/21,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,生田,デュオこうべ,281107,兵庫県,神戸市中央区,中町通３丁目,2020/9/28,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,生田,デュオこうべ,281107,兵庫県,神戸市中央区,中町通４丁目,2020/1/3,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,生田,ハーバーランド,281107,兵庫県,神戸市中央区,相生町５丁目,2020/7/31,0,道路上,その他,施錠せず,あり
窃盗,車上ねらい,生田,ハーバーランド,281107,兵庫県,神戸市中央区,東川崎町１丁目,2020/10/4,7,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,生田,ハーバーランド,281107,兵庫県,神戸市中央区,東川崎町１丁目,2020/10/14,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,生田,ハーバーランド,281107,兵庫県,神戸市中央区,東川崎町１丁目,2020/11/6,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,兵庫,荒田,281051,兵庫県,神戸市兵庫区,荒田町１丁目,2020/3/4,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,兵庫,荒田,281051,兵庫県,神戸市兵庫区,荒田町１丁目,2020/3/27,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,荒田,281051,兵庫県,神戸市兵庫区,荒田町１丁目,2020/9/27,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,荒田,281051,兵庫県,神戸市兵庫区,荒田町１丁目,2020/11/30,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,荒田,281051,兵庫県,神戸市兵庫区,荒田町１丁目,2020/12/10,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,福原,281051,兵庫県,神戸市兵庫区,西上橘通２丁目,2020/5/28,1,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,福原,281051,兵庫県,神戸市兵庫区,西上橘通２丁目,2020/8/11,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,福原,281051,兵庫県,神戸市兵庫区,西上橘通２丁目,2020/11/21,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,兵庫,福原,281051,兵庫県,神戸市兵庫区,福原町,2020/8/11,3,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,兵庫,湊川,281051,兵庫県,神戸市兵庫区,荒田町４丁目,2020/9/6,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,湊川,281051,兵庫県,神戸市兵庫区,上沢通１丁目,2020/9/28,21,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,湊川,281051,兵庫県,神戸市兵庫区,中道通１丁目,2020/9/18,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,兵庫,湊川,281051,兵庫県,神戸市兵庫区,松本通２丁目,2020/11/25,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,新開地,281051,兵庫県,神戸市兵庫区,佐比江町,2020/10/28,23,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,兵庫,新開地,281051,兵庫県,神戸市兵庫区,新開地５丁目,2020/2/9,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,新開地,281051,兵庫県,神戸市兵庫区,新開地６丁目,2020/1/20,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,新開地,281051,兵庫県,神戸市兵庫区,新開地６丁目,2020/6/2,21,道路上,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,新開地,281051,兵庫県,神戸市兵庫区,新開地６丁目,2020/12/11,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,兵庫,新開地,281051,兵庫県,神戸市兵庫区,大開通２丁目,2020/6/25,10,その他,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,新開地,281051,兵庫県,神戸市兵庫区,東出町２丁目,2020/6/17,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,皿池,281051,兵庫県,神戸市兵庫区,上沢通３丁目,2020/1/8,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,兵庫,皿池,281051,兵庫県,神戸市兵庫区,上沢通４丁目,2020/8/28,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,兵庫,皿池,281051,兵庫県,神戸市兵庫区,下沢通３丁目,2020/4/14,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,皿池,281051,兵庫県,神戸市兵庫区,下沢通４丁目,2020/6/18,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,兵庫,皿池,281051,兵庫県,神戸市兵庫区,水木通５丁目,2020/9/11,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,大開,281051,兵庫県,神戸市兵庫区,塚本通５丁目,2020/12/6,5,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,大開,281051,兵庫県,神戸市兵庫区,羽坂通３丁目,2020/12/6,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,兵庫,兵庫駅前,281051,兵庫県,神戸市兵庫区,駅前通１丁目,2020/5/28,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,兵庫駅前,281051,兵庫県,神戸市兵庫区,駅南通５丁目,2020/7/27,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,兵庫,兵庫駅前,281051,兵庫県,神戸市兵庫区,羽坂通４丁目,2020/8/22,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,七宮,281051,兵庫県,神戸市兵庫区,西柳原町,2020/1/23,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,七宮,281051,兵庫県,神戸市兵庫区,西柳原町,2020/9/3,20,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,兵庫,七宮,281051,兵庫県,神戸市兵庫区,兵庫町２丁目,2020/11/6,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,七宮,281051,兵庫県,神戸市兵庫区,門口町,2020/10/11,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,中之島,281051,兵庫県,神戸市兵庫区,中之島２丁目,2020/9/23,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,兵庫,明親,281051,兵庫県,神戸市兵庫区,小河通２丁目,2020/4/2,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,御崎公園,281051,兵庫県,神戸市兵庫区,御崎町１丁目,2020/10/22,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,兵庫,キャナルタウン,281051,兵庫県,神戸市兵庫区,駅南通５丁目,2020/6/21,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,兵庫,キャナルタウン,281051,兵庫県,神戸市兵庫区,駅南通５丁目,2020/9/26,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,長田,丸山,281069,兵庫県,神戸市長田区,丸山町４丁目,2020/5/3,9,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,長田,寺池,281069,兵庫県,神戸市長田区,房王寺町１丁目,2020/6/8,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,長田東,281069,兵庫県,神戸市長田区,五番町３丁目,2019/12/31,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,長田,長田東,281069,兵庫県,神戸市長田区,五番町６丁目,2020/4/7,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,長田,長田東,281069,兵庫県,神戸市長田区,三番町５丁目,2020/11/16,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,長田東,281069,兵庫県,神戸市長田区,四番町１丁目,2020/10/1,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,長田,長田東,281069,兵庫県,神戸市長田区,六番町８丁目,2020/5/21,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,長田,御蔵,281069,兵庫県,神戸市長田区,北町１丁目,2020/10/5,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通５丁目,2020/3/16,19,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,長田,湊川大橋,281069,兵庫県,神戸市長田区,浜添通２丁目,2020/7/21,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,長田,湊川大橋,281069,兵庫県,神戸市長田区,東尻池新町,2020/6/25,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,長田,湊川大橋,281069,兵庫県,神戸市長田区,東尻池町６丁目,2020/6/22,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,大谷,281069,兵庫県,神戸市長田区,大谷町３丁目,2020/6/8,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,長田,大谷,281069,兵庫県,神戸市長田区,五位ノ池町１丁目,2020/2/28,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,長田,大谷,281069,兵庫県,神戸市長田区,庄山町４丁目,2020/1/29,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,長田,平和台,281069,兵庫県,神戸市長田区,庄山町４丁目,2020/4/3,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,長田,平和台,281069,兵庫県,神戸市長田区,長尾町２丁目,2020/5/10,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2020/2/16,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2020/10/5,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2020/11/12,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,松野通１丁目,2020/10/26,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,松野通２丁目,2020/10/27,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,水笠通４丁目,2020/12/25,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,若松町４丁目,2020/10/31,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,若松町５丁目,2020/3/25,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,若松町５丁目,2020/12/10,23,その他,その他,施錠せず,なし
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,若松町６丁目,2020/7/9,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,新長田駅前,281069,兵庫県,神戸市長田区,若松町６丁目,2020/10/10,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,水笠,281069,兵庫県,神戸市長田区,川西通４丁目,2020/6/3,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,長田,水笠,281069,兵庫県,神戸市長田区,戸崎通２丁目,2020/1/15,8,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,久保,281069,兵庫県,神戸市長田区,腕塚町３丁目,2020/11/30,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,久保,281069,兵庫県,神戸市長田区,腕塚町５丁目,2020/11/21,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,久保,281069,兵庫県,神戸市長田区,腕塚町６丁目,2020/2/12,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,久保,281069,兵庫県,神戸市長田区,駒ケ林町２丁目,2020/9/16,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,長田,久保,281069,兵庫県,神戸市長田区,二葉町８丁目,2020/2/21,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,長田,野田,281077,兵庫県,神戸市須磨区,弥栄台３丁目,2020/3/20,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,須磨,板宿,281077,兵庫県,神戸市須磨区,川上町３丁目,2020/8/4,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,須磨,板宿,281077,兵庫県,神戸市須磨区,大黒町１丁目,2020/1/10,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,須磨,板宿,281077,兵庫県,神戸市須磨区,飛松町３丁目,2020/1/29,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,須磨,板宿,281077,兵庫県,神戸市須磨区,宝田町１丁目,2020/1/9,9,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,須磨,板宿,281077,兵庫県,神戸市須磨区,宝田町１丁目,2020/2/10,9,その他,その他,施錠せず,あり
