罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,長田,名倉,281069,兵庫県,神戸市長田区,長田天神町２丁目,2023[sanitize]02[sanitize]07,18,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,長田,名倉,281069,兵庫県,神戸市長田区,長田天神町６丁目,2023[sanitize]07[sanitize]20,16,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,長田,名倉,281069,兵庫県,神戸市長田区,房王寺町４丁目,2023[sanitize]05[sanitize]20,10,４階建て以上共同住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,長田,名倉,281069,兵庫県,神戸市長田区,房王寺町４丁目,2023[sanitize]11[sanitize]18,23,４階建て以上共同住宅,駐車（輪）場,65[sanitize]69歳,その他,施錠せず
窃盗,自転車盗,長田,名倉,281069,兵庫県,神戸市長田区,明泉寺町２丁目,2023[sanitize]07[sanitize]14,21,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,大谷町１丁目,2023[sanitize]01[sanitize]13,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,大谷町１丁目,2023[sanitize]07[sanitize]10,08,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,五位ノ池町２丁目,2023[sanitize]06[sanitize]10,09,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,五位ノ池町２丁目,2023[sanitize]09[sanitize]17,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,蓮宮通１丁目,2023[sanitize]09[sanitize]16,15,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,蓮宮通２丁目,2023[sanitize]06[sanitize]13,03,一戸建住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,蓮宮通５丁目,2023[sanitize]09[sanitize]23,15,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,御船通２丁目,2023[sanitize]11[sanitize]16,14,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,山下町１丁目,2023[sanitize]04[sanitize]08,17,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,山下町１丁目,2023[sanitize]10[sanitize]05,09,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,長田,大谷,281069,兵庫県,神戸市長田区,山下町３丁目,2023[sanitize]03[sanitize]15,不明,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,大塚町２丁目,2023[sanitize]09[sanitize]13,20,一戸建住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,重池町１丁目,2023[sanitize]03[sanitize]27,17,一戸建住宅,その他,10歳代,その他,施錠せず
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,片山町１丁目,2023[sanitize]05[sanitize]05,07,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,片山町１丁目,2023[sanitize]11[sanitize]21,19,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,片山町５丁目,2023[sanitize]08[sanitize]31,17,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,寺池町１丁目,2023[sanitize]07[sanitize]13,17,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,寺池町１丁目,2023[sanitize]07[sanitize]19,06,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,寺池町２丁目,2020[sanitize]03[sanitize]30,12,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,寺池町２丁目,2023[sanitize]06[sanitize]29,08,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,その他,施錠せず
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,寺池町３丁目,2023[sanitize]09[sanitize]10,18,４階建て以上共同住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,長田,寺池,281069,兵庫県,神戸市長田区,房王寺町１丁目,2023[sanitize]05[sanitize]27,15,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,長田,平和台,281069,兵庫県,神戸市長田区,平和台町３丁目,2023[sanitize]01[sanitize]18,09,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,一番町２丁目,2023[sanitize]04[sanitize]11,09,駐車（輪）場,駐車（輪）場,60[sanitize]64歳,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,一番町３丁目,2022[sanitize]01[sanitize]04,01,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,一番町５丁目,2023[sanitize]07[sanitize]30,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町１丁目,2023[sanitize]03[sanitize]20,18,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町１丁目,2023[sanitize]03[sanitize]31,23,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町１丁目,2023[sanitize]12[sanitize]12,17,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]02[sanitize]16,10,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]03[sanitize]06,07,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]04[sanitize]27,07,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]06[sanitize]15,17,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]06[sanitize]24,19,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]06[sanitize]25,21,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]09[sanitize]06,06,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]10[sanitize]09,01,道路上,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]10[sanitize]11,21,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]10[sanitize]12,23,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]10[sanitize]26,01,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]11[sanitize]01,08,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町２丁目,2023[sanitize]11[sanitize]12,07,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町３丁目,2023[sanitize]08[sanitize]31,12,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町３丁目,2023[sanitize]11[sanitize]16,01,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通１丁目,2023[sanitize]03[sanitize]07,13,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通２丁目,2023[sanitize]03[sanitize]08,11,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通２丁目,2023[sanitize]08[sanitize]20,20,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通５丁目,2023[sanitize]02[sanitize]11,17,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通５丁目,2023[sanitize]07[sanitize]28,06,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通６丁目,2023[sanitize]08[sanitize]28,19,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通６丁目,2023[sanitize]11[sanitize]15,20,その他の住宅（３階建て以下共同住宅等）,その他,70歳以上,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通７丁目,2023[sanitize]04[sanitize]03,08,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通７丁目,2023[sanitize]12[sanitize]25,14,道路上,その他,10歳代,中学生,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,二番町３丁目,2023[sanitize]09[sanitize]02,16,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,御蔵通１丁目,2023[sanitize]06[sanitize]15,17,道路上,その他,10歳代,中学生,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,御蔵通２丁目,2023[sanitize]02[sanitize]28,21,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,御蔵通３丁目,2023[sanitize]09[sanitize]17,17,一戸建住宅,その他,40歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,御蔵通４丁目,2023[sanitize]12[sanitize]25,19,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,御蔵通６丁目,2023[sanitize]05[sanitize]20,不明,その他,その他,70歳以上,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,御蔵通６丁目,2023[sanitize]12[sanitize]08,14,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,長田,御蔵,281069,兵庫県,神戸市長田区,御蔵通７丁目,2023[sanitize]01[sanitize]16,17,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大塚町６丁目,2023[sanitize]01[sanitize]12,08,道路上,その他,65[sanitize]69歳,その他,施錠した
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町４丁目,2022[sanitize]12[sanitize]25,18,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町５丁目,2023[sanitize]05[sanitize]24,09,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町５丁目,2023[sanitize]06[sanitize]21,12,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2023[sanitize]02[sanitize]23,08,４階建て以上共同住宅,その他,50歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2023[sanitize]03[sanitize]01,16,道路上,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2023[sanitize]04[sanitize]05,15,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2023[sanitize]05[sanitize]06,21,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2023[sanitize]05[sanitize]30,16,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2023[sanitize]07[sanitize]06,10,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2023[sanitize]07[sanitize]20,12,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2023[sanitize]07[sanitize]23,19,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町６丁目,2023[sanitize]10[sanitize]10,18,４階建て以上共同住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町９丁目,2023[sanitize]10[sanitize]17,16,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,神楽町６丁目,2022[sanitize]12[sanitize]28,08,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,神楽町６丁目,2023[sanitize]06[sanitize]04,19,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,神楽町６丁目,2023[sanitize]07[sanitize]26,10,道路上,その他,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,神楽町６丁目,2023[sanitize]08[sanitize]26,10,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,神楽町６丁目,2023[sanitize]10[sanitize]19,09,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,神楽町６丁目,2023[sanitize]12[sanitize]17,17,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,西尻池町２丁目,2023[sanitize]10[sanitize]14,11,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,日吉町１丁目,2023[sanitize]06[sanitize]05,16,その他,その他,10歳代,中学生,施錠した
